simulation,total_return,annual_return,max_drawdown,sharpe_ratio,final_value,volatility
254,3.691310360604426,0.36699636355963317,-0.29183778584447057,1.194779973533085,234565.5180302213,0.2995288261698303
255,12.448530818704763,0.6914973294970395,-0.21221606879396515,1.6885290783920028,672426.5409352381,0.34748704794454577
256,3.18830462591537,0.33599702510338947,-0.2284929015420065,1.0359940239005805,209415.2312957685,0.3335735631559164
257,2.8231345361459734,0.31157377479417137,-0.29852239429045446,1.0037389843467637,191156.72680729866,0.32202578194943043
258,2.4743753450739003,0.2864437467043779,-0.364584313891027,0.9388414051187028,173718.76725369503,0.3247612099890824
259,3.460764937267509,0.3531352708362696,-0.27414418889359204,1.153444425877885,223038.24686337545,0.3019646412878005
260,2.203732716354574,0.26551577022304906,-0.28094429087897854,0.8793763931360272,160186.6358177287,0.3296210568672386
261,4.601698396706168,0.41692075467402234,-0.25940508387755956,1.1860816664416065,280084.9198353084,0.34443743128750537
262,4.898218731410456,0.43177947316953413,-0.491580606332933,1.1851983440929639,294910.9365705228,0.3564072520201809
263,14.479571765658154,0.7403051444722677,-0.2281260458002418,1.7716921749905685,773978.5882829077,0.34688669895319413
264,3.253525247606307,0.3401787336187505,-0.2973206841971614,1.0236236812281274,212676.26238031534,0.3443425218313486
265,2.5634485619362235,0.2930468399254025,-0.2923107994175442,0.9827583887911643,178172.42809681117,0.3107894032342779
266,2.222112507859681,0.2669807877416128,-0.26680543267085316,0.9029298699104304,161105.62539298405,0.3188513776883382
267,7.290972473432722,0.53385877993234,-0.2343279011657576,1.3773241549923463,414548.6236716361,0.35744464468318526
268,4.606202685167278,0.4171511084234203,-0.39493745901336846,1.197012224867081,280310.1342583639,0.3396658168339352
269,5.79661916147043,0.4734279650107043,-0.3339768155751696,1.3096570048011509,339830.9580735215,0.3405808537899958
270,5.147057238441475,0.44379567789275365,-0.27398628850454243,1.37688260882131,307352.86192207376,0.2993486020216592
271,8.691474194384165,0.5830497923502236,-0.23604521310145532,1.517965232164231,484573.70971920824,0.34098688472726857
272,3.757635627277116,0.37088322735560086,-0.27105359572301263,1.1086610596939173,237881.78136385581,0.33570825995680326
273,2.778683288675918,0.30847519168102266,-0.25966855440617204,0.9788043677623176,188934.1644337959,0.3315396092939928
274,5.979686388458405,0.48136964885950295,-0.2968180548445904,1.3333911539833927,348984.31942292023,0.3375850798623121
275,1.4535173917631772,0.19904024131540954,-0.36339424328226566,0.7313777509157308,122675.86958815886,0.31807964115280685
276,1.866565258094544,0.23737160593973683,-0.28873784573615496,0.8451193296002717,143328.2629047272,0.3085311892804416
277,13.22659128920498,0.7108479308237372,-0.21554542809564312,1.783469151910231,711329.564460249,0.3324403872001026
278,2.13788692724986,0.2602116694529335,-0.28110560139057394,0.8483251230938096,156894.346362493,0.3425217001743051
279,0.2776275838842961,0.050799764214513043,-0.4668872063855441,0.3156527109448634,63881.3791942148,0.30800174118789353
280,2.049282007915878,0.252932292604638,-0.2669176768044937,0.926925482835967,152464.1003957939,0.288615683317647
281,10.92656463838386,0.6509054791687037,-0.28441963067447235,1.7162341779915535,596328.2319191931,0.3226742510612312
282,2.3070036862402437,0.27366203817448875,-0.38089889432808904,0.8967453442465607,165350.1843120122,0.33154246253142433
283,2.9530896922501304,0.32047068569748705,-0.288918666270626,0.9946917072412743,197654.48461250652,0.33695841253474607
284,0.48515800826784683,0.08327953399254429,-0.37277123766400233,0.41115403277987095,74257.90041339234,0.31504824960006794
285,4.022318557083491,0.38597666042932266,-0.2713033694054819,1.1665963060908306,251115.92785417454,0.3252153858821291
286,3.0469667350754683,0.3267535647759081,-0.31558060387329523,1.0580772046324403,202348.33675377342,0.313835922378533
287,2.4755836739024457,0.2865342202193297,-0.2544893158358799,0.9212720758701627,173779.18369512228,0.33442434554261763
288,2.971510741017256,0.321712861917951,-0.23354711508114243,1.0678102269867678,198575.5370508628,0.3053390374697872
289,3.501357464410175,0.3556166309375832,-0.2820023086260366,1.0519563499926323,225067.87322050874,0.3464105119000238
290,3.5642999455068,0.359429140151982,-0.3473382910574462,1.05755009349321,228214.99727534,0.34830881372690603
291,5.515211044640803,0.4608806961684635,-0.315533443036079,1.3118887034221878,325760.55223204015,0.33080537923678577
292,7.348590701115585,0.5360086972878577,-0.1868265175188835,1.447197430461944,417429.53505577927,0.3355503640654939
293,0.8701208326159884,0.1349712922552373,-0.4465398723007003,0.5564931463049583,93506.04163079942,0.3206209085087627
294,2.6089703761927434,0.2963707104049482,-0.42701959632665776,0.9695913710893919,180448.51880963717,0.32121312275570313
295,1.864838246491693,0.23722079930205364,-0.38569241189308523,0.8251420080401242,143241.91232458464,0.32092391638762024
296,3.7151529607272193,0.3683986304730671,-0.23508410086403891,1.1220994572997038,235757.64803636097,0.328115106924499
297,0.43810832160943036,0.07624936377932556,-0.29979705854129923,0.40652790421409696,71905.41608047152,0.27169164953474456
298,1.0994248885831501,0.161833485624715,-0.2793928329753358,0.6288583703088464,104971.24442915751,0.3211808090411623
299,10.014128944284046,0.6245440517461582,-0.2405972584861454,1.5618485554340498,550706.4472142023,0.35025372967140433
300,2.2976379208278552,0.2729316790480998,-0.19134510333010205,0.9862185529188908,164881.89604139276,0.2866006052180213
301,13.05450420973727,0.706642147085391,-0.3072639049206823,1.718515303915706,702725.2104868635,0.34632406901615187
302,2.4969664461375465,0.28813111740560915,-0.32112243861673945,0.9033474351269432,174848.32230687732,0.34837222020031444
303,0.2986540251807086,0.054274578729091694,-0.36743946398640126,0.3258151006314691,64932.70125903543,0.32373964792416193
304,2.9513109320263258,0.32035049524626036,-0.25397262670680726,1.043171312933538,197565.54660131628,0.31399028768186904
305,4.233962616893886,0.39759543355311644,-0.2541743288945785,1.1369736737221143,261698.1308446943,0.3485264138812196
306,10.76314801122197,0.6463053262404896,-0.20730295209307945,1.6030100623786563,588157.4005610985,0.34909522633325907
307,5.452512351041116,0.45802638860423084,-0.24857412537547996,1.3119469007921747,322625.6175520558,0.32917017430343193
308,4.834071278813948,0.42861639870216917,-0.22158731952493693,1.232752905370671,291703.5639406974,0.33527216711098223
309,4.542143503086557,0.41386107913115344,-0.22342974352500683,1.269995904904697,277107.1751543278,0.31077897059486576
310,2.4712586218361667,0.2862102663969319,-0.24396061573160585,0.9574663207451141,173562.93109180834,0.3149096604189234
311,2.108701997099203,0.2578322852849817,-0.21340126998212006,0.8817173341034451,155435.09985496016,0.31854934129750356
312,1.5576327716285854,0.20916099114219033,-0.33682766490046656,0.7498636458653046,127881.63858142927,0.323464359479348
313,9.348866920914384,0.6042026094226376,-0.2621501642051073,1.607485367708144,517443.3460457192,0.32785859079253815
314,4.491543132060012,0.4112407696776581,-0.26159515575091324,1.1305639218874826,274577.1566030006,0.363569196984977
315,3.316522988713192,0.34416963125410316,-0.2890071292583758,1.033370141314864,215826.1494356596,0.3442328489640036
316,6.589713087008308,0.5066872259632995,-0.25777357335939105,1.4300852609902168,379485.6543504154,0.3233843391345981
317,5.869794807707762,0.47662264926395825,-0.29358519671646743,1.2693738954558924,343489.7403853881,0.35831272296829664
318,19.709610149934882,0.8458315903945883,-0.23815818973053932,1.9560937629322,1035480.507496744,0.3439137544599618
319,4.533997028745563,0.4134405113999051,-0.29963167309761884,1.1225460974623875,276699.85143727815,0.3705903000106273
320,4.075298120343013,0.38892123679647983,-0.2326263742033161,1.1323498359980064,253764.90601715064,0.34202528723555436
321,3.3155588478978215,0.3441089042740799,-0.27384527918185303,1.0555275954412502,215777.94239489108,0.3331095610278964
322,10.043214393946798,0.6254107793812427,-0.20166555044809334,1.5562822204981668,552160.7196973399,0.35226385482766437
323,5.008706182388432,0.43716377938765905,-0.21860572782205373,1.2681490357866025,300435.3091194216,0.32896055735986746
324,2.350907483502185,0.27706389805875253,-0.44252100728410054,0.9183429754512142,167545.37417510923,0.3231093587477723
325,5.874199766934836,0.47681409209317827,-0.29545916434161484,1.3625273828424103,343709.98834674177,0.3250407963122043
326,6.485249580411471,0.5024698494161204,-0.24269903499140644,1.3159574734948916,374262.47902057355,0.35874825780317743
327,-0.11511894043989446,-0.02443183447831876,-0.44412740611049095,0.08741343002405567,44244.052978005275,0.32400573850272296
328,3.375556784395541,0.3478674613003687,-0.23678974951058746,1.1281243114458466,218777.83921977706,0.30636730441041116
329,4.045236725507064,0.38725346671235505,-0.2717656445744761,1.1678544791681562,252261.8362753532,0.3259366416170124
330,1.4002523298549447,0.19372939935856937,-0.26645659962868273,0.7173612081267254,120012.61649274724,0.3175603989726275
331,1.4517766760252906,0.19886814248857787,-0.2785572132727163,0.7142158809905439,122588.83380126453,0.3298846758597577
332,1.3943046479818162,0.19313056198274214,-0.2731852755298689,0.7230501697664028,119715.2323990908,0.31174038407082255
333,5.087256923885719,0.4409438962564938,-0.28726211196884144,1.229062216729012,304362.84619428596,0.3465642646526799
334,15.705424948293771,0.7673375300809051,-0.21130156041426196,1.7317083793490573,835271.2474146886,0.36835484504523514
335,8.11399562717937,0.5635018958836302,-0.26082215901686584,1.4845235994817312,455699.7813589685,0.3407114828383063
336,5.809294516827378,0.4739833009631631,-0.3122271139771625,1.2766488953491175,340464.7258413689,0.35324114948943797
337,2.4136786785107622,0.28186645013693523,-0.354529199723593,0.9603095670554485,170683.93392553812,0.3080509111348884
338,9.95940165223679,0.6229082515441902,-0.22603531427337992,1.6012389143561854,547970.0826118395,0.3386200330285
339,6.841523657265609,0.5166661013950211,-0.32367002105551157,1.3561268985131487,392076.1828632804,0.35329428299949656
340,9.78628904731389,0.6176906361681105,-0.2342868302916646,1.5747816244017743,539314.4523656945,0.3430092342213191
341,8.005186146899339,0.5597085982959451,-0.2455654665440417,1.4417507810383388,450259.307344967,0.35162296048276237
342,0.5539880184710027,0.09325067125109432,-0.3805128253372165,0.4381231560990102,77699.40092355013,0.32196544242753034
343,3.8130703490951223,0.37409884621596845,-0.2161456236108703,1.139153532250615,240653.5174547561,0.326637238856812
344,1.1959388737903813,0.17244299265823804,-0.49337002945887387,0.6328895975991844,109796.94368951906,0.3474713335418143
345,1.177421094418591,0.17043663366177353,-0.3022080581750449,0.6297644734495754,108871.05472092955,0.3460503800797625
346,3.2889844651900635,0.34243082508943745,-0.37773874693567905,1.0624371168856523,214449.22325950317,0.32792367608026657
347,2.884425364227156,0.315799406294907,-0.21754291443989934,1.0079529571343784,194221.2682113578,0.32490357912674367
348,1.7637218647469668,0.2282619240294772,-0.33002433481747656,0.7914860289037386,138186.09323734834,0.32733297050218735
349,1.314678691049107,0.18499692387057398,-0.26062274795804785,0.7115522911477502,115733.93455245535,0.3049626674211168
350,1.9514614914506652,0.24469712793261533,-0.24976327639408932,0.8337352354559876,147573.07457253325,0.3271411850471636
351,5.8816174298488795,0.4771362482432133,-0.28277566668432513,1.3498100943520364,344080.87149244396,0.32974730708911837
352,4.077868323005808,0.3890634625424141,-0.250840457726305,1.1456206410920329,253893.41615029043,0.3364424121137989
353,3.038965965583076,0.3262226587825756,-0.2615845184144055,1.0084611545461233,201948.2982791538,0.3361475615171009
354,4.6283252538669055,0.41828033973673384,-0.220571843716594,1.231189416617496,281416.26269334526,0.3279426712473879
355,3.342386355950154,0.345794626595721,-0.2612604322219597,1.030648801315322,217119.3177975077,0.3475751802872259
356,2.2850121483475982,0.27194447517227704,-0.3208758820158884,0.8968600757845638,164250.6074173799,0.329556282772033
357,8.047656793219582,0.5611935306939817,-0.30153665674871705,1.4190570564287597,452382.8396609791,0.3601317699580188
358,6.13566330375296,0.48800606009349234,-0.2103591410264251,1.3417383184748601,356783.165187648,0.3392832592601141
359,3.751239919783867,0.3705103093305451,-0.2406651250746141,1.0553893883291026,237561.99598919335,0.3606906583348987
360,7.293933009275214,0.5339695368541457,-0.2743440561216718,1.4275795453258526,414696.6504637607,0.3406268649048093
361,4.174338590072928,0.3943607105372535,-0.3326704275964902,1.1541175987687622,258716.9295036464,0.33781671580991557
362,3.8924439305068983,0.37865203984703344,-0.32949933727396574,1.0944015757521415,244622.19652534492,0.3502530105052456
363,4.651922927731054,0.4194809706166631,-0.25459101868698325,1.1980150629919,282596.14638655266,0.3414224992085125
364,1.7119515696161716,0.2235734736667474,-0.28882292668041526,0.8055522402926978,135597.5784808086,0.3112126537820905
365,1.6334068892916327,0.21632204380416908,-0.2746326582732139,0.7397579787400113,131670.34446458163,0.3476935086132372
366,4.178339984371891,0.3945787224476962,-0.22020164081670693,1.2342650600264229,258916.99921859454,0.30787848578024507
367,1.825237000858325,0.23374266470241922,-0.3218836765147055,0.8128409734836446,141261.85004291625,0.3230414030894249
368,8.660469790497922,0.5820242218679894,-0.27758741355330585,1.4293352670948893,483023.4895248961,0.36902483839113825
369,5.3435476356969005,0.45301278218871865,-0.3369139002928608,1.3022726444211659,317177.381784845,0.3286440499940592
370,1.3812730676268954,0.19181432815017163,-0.24700385430256874,0.7340539672010107,119063.65338134477,0.301020455565538
371,1.171646358149986,0.16980817018417382,-0.4450679280008801,0.6320097409980574,108582.31790749931,0.34042859969040257
372,0.925109520108877,0.14164298929992514,-0.36020418619355354,0.5885955195128096,96255.47600544385,0.3040029678907533
373,4.8728946801815605,0.4305340527463226,-0.24195730615674377,1.2639143850023085,293644.734009078,0.32538363479045007
374,1.4204817683354576,0.19575736327342752,-0.28145434469688735,0.7164425244925853,121024.08841677288,0.3219790639528546
375,4.401523298781581,0.40653114964951476,-0.2781273779977065,1.2765812300839086,270076.164939079,0.3033354445436149
376,0.5505769994626388,0.09276491399127518,-0.29195431137639505,0.44915774108516343,77528.84997313195,0.2941904617011828
377,2.8688344568352995,0.3147295801538874,-0.37391216239218045,1.01363143731226,193441.72284176497,0.32087241872182876
378,5.880949468101695,0.47710724938249305,-0.273106485072175,1.3659362741041823,344047.47340508475,0.3245857909468667
379,3.133264926625688,0.33242746831246905,-0.33470044170155483,1.0755843341959943,206663.24633128438,0.31241126494756505
380,6.602993335895338,0.5072200496950889,-0.2460152127805015,1.428328748899442,380149.6667947669,0.3242322870345364
381,3.1850695737640846,0.3357882566573662,-0.2706339625021547,1.0410331455222381,209253.47868820422,0.3308389989061054
382,6.926539034714699,0.5199774087551796,-0.26506544181599334,1.4328890969251045,396326.95173573494,0.3303291124628238
383,4.131008784834596,0.39199127426808955,-0.30172034472259657,1.1633456058148206,256550.4392417298,0.3317648344498111
384,3.9705748332096826,0.383076754025685,-0.24828353636993708,1.131033419691046,248528.74166048414,0.3371652638883042
385,3.4133797371744237,0.3502157934247967,-0.24518224940143235,1.0643127154308407,220668.98685872118,0.33535177696235163
386,1.6843686157172542,0.22104626848081366,-0.28130973432688605,0.8016053322804783,134218.4307858627,0.3084551179859438
387,1.6619296058596076,0.2189750349351225,-0.2771783272568193,0.7970466063146128,133096.48029298038,0.30838687517304963
388,6.285736352241674,0.49428292166161336,-0.33094293335905,1.2906166957204341,364286.8176120837,0.36229398924990935
389,4.296803503585836,0.400973014085902,-0.32202656644506994,1.1329966611001727,264840.1751792918,0.35341454100387465
390,4.066292365645965,0.3884224369917202,-0.2924526011989137,1.1294022002086779,253314.61828229824,0.34259196685935644
391,3.2272021410201237,0.33849719033979175,-0.3981574061190994,1.0422705421172729,211360.1070510062,0.3329878378747754
392,4.253346238268948,0.39864070160401477,-0.2164456632155835,1.1914692027955298,262667.3119134474,0.3264303720361452
393,2.175469273815342,0.26324980886162486,-0.2430836531376166,0.8738437663916694,158773.4636907671,0.3306510636775188
394,3.290571503844024,0.34253127356625535,-0.29730727144297586,1.0023795016991814,214528.5751922012,0.3587789175288044
395,2.097683438014805,0.25692933088058223,-0.2812914091921493,0.9284436135971151,154884.17190074024,0.2927095780203513
396,7.160139230891799,0.5289323590110506,-0.3033543612138087,1.3265691239475461,408006.96154458995,0.37292272496755197
397,3.3461892803179856,0.3460329127779782,-0.24630998219654693,1.0938041915002645,217309.46401589928,0.3179314146312049
398,1.7561648767469613,0.22758193473470079,-0.2336036631800364,0.7913294396284933,137808.24383734807,0.3269484341994546
399,1.2270711005881445,0.1757858825213987,-0.24151601758757524,0.6863116722724029,111353.55502940723,0.3031742625837252
400,9.02542079231075,0.5939334722373426,-0.2213297125681862,1.6241988202874222,501271.03961553756,0.3185793558636124
401,4.633391813102868,0.41853846031856956,-0.3437336541121963,1.2252089193237223,281669.59065514343,0.3300633226004944
402,4.236204531494538,0.397716487298746,-0.31330625209052304,1.1760106328742082,261810.2265747269,0.33203801531744837
403,1.6596062602726622,0.21875978362386772,-0.33759597829192173,0.7833186620869759,132980.3130136331,0.3170500765658613
404,6.093015524650258,0.4862030959257624,-0.23101692300199705,1.2420281757574234,354650.7762325129,0.3766819642627941
405,3.398048980095208,0.3492658875506143,-0.22159770600884743,1.1143537018039003,219902.4490047604,0.3128724216093141
406,2.687686892037383,0.30204025811767243,-0.24358818840959034,1.0068289691986279,184384.34460186915,0.3107127000686342
407,2.1737882694479613,0.2631145317290662,-0.2246266723049836,0.8355142832529115,158689.41347239807,0.3566654613458253
408,3.729952003260684,0.3692661713384986,-0.24554026449619876,1.1374708882284332,236497.6001630342,0.3220554885579215
409,12.99713419382742,0.7052309012260409,-0.2541792380148352,1.7266137878579662,699856.7096913711,0.3434810303222239
410,12.316288034558697,0.6881200958744464,-0.23011432634371232,1.69408195404497,665814.4017279348,0.3445855092235591
411,1.6468713922163705,0.2175772628545496,-0.5694351081642625,0.743660486502568,132343.56961081852,0.3452849516844147
412,1.9863759728405124,0.24766110646589645,-0.3247811445402425,0.8662034109412259,149318.79864202562,0.3124923601198059
413,3.356752047485335,0.34669389023427755,-0.3082660290375859,1.0992977496885918,217837.60237426675,0.3170257292298971
414,7.747692665248984,0.5505840700899396,-0.26969329608228104,1.4110178562606897,437384.6332624492,0.3560145972532394
415,2.0802761534028598,0.25549759467782285,-0.2392954299778493,0.9202707578962237,154013.807670143,0.2952179504128571
416,7.938595670589576,0.5573690599148793,-0.25137846349133774,1.5237372306643793,446929.7835294788,0.3257574543179075
417,2.8649844810311778,0.3144648708294211,-0.27037260130454793,1.029003908878003,193249.22405155888,0.3136825435369711
418,4.68046089842431,0.4209276290724786,-0.257293284263269,1.2801737656244594,284023.0449212155,0.3129760589381068
419,4.960198301195422,0.43480968914832285,-0.24795437403589787,1.241702077658973,298009.9150597711,0.3369349491418199
420,1.333726702519554,0.18696271681748655,-0.28780196514711937,0.7371388768639567,116686.3351259777,0.289820046740818
421,6.588802704853299,0.5066506728172111,-0.25543941993209895,1.366724959218985,379440.13524266495,0.3434995289850707
422,8.492694010664943,0.5764284979902352,-0.22452838007457473,1.6179416371500985,474634.70053324715,0.31167576735702396
423,3.0972667144651194,0.33007226842787585,-0.28401513488827507,0.9899238030362268,204863.33572325596,0.3503325368410862
424,1.1499922877672395,0.16743962411431368,-0.3778091345766409,0.6761981349187948,107499.61438836198,0.29217690561249793
425,4.661323834070946,0.4199581675285218,-0.290211742989526,1.1732342585866147,283066.1917035473,0.3523862269414325
426,4.868321574118629,0.43030869385742565,-0.22628166384185672,1.2143398461643922,293416.07870593143,0.34361437347213136
427,6.818911520637687,0.515780550080911,-0.23256318023815997,1.3581475780527879,390945.57603188435,0.35193211454750767
428,1.6000887447173104,0.21319382726009484,-0.2616265247586543,0.7593097141420682,130004.43723586552,0.3247072475252379
429,1.3522872452949457,0.18886592758576137,-0.38180360549258185,0.7035364676288659,117614.36226474728,0.3178398276655763
430,2.9470115634232106,0.32005980947314727,-0.2569291429888786,1.0403928931740307,197350.57817116054,0.3150882927768936
431,4.182795890889612,0.39482133989689316,-0.3924490694874235,1.1889589613728124,259139.79454448062,0.32403524006227574
432,4.712099154655312,0.42252468722981873,-0.4201886690242512,1.1398505936048087,285604.9577327656,0.36907774048618885
433,8.423698677286215,0.5741044249952865,-0.2131960114398923,1.4799822087550136,471184.93386431073,0.3476466666959721
434,6.268872983945935,0.4935827774065946,-0.2604342770550066,1.3168661237249664,363443.64919729676,0.3523942660478306
435,8.806421405742219,0.5868293478501554,-0.2978327159815477,1.544941452618391,490321.0702871109,0.33548980071008383
436,2.4058097214005336,0.28126828719578256,-0.2696686225475511,0.8757629146676054,170290.48607002667,0.35560954897474956
437,3.083313297519788,0.3291549189467924,-0.2528413439727814,1.009434115494572,204165.6648759894,0.3390638504144678
438,5.5209707289224585,0.4611418006652752,-0.2201152528884046,1.4037030145630578,326048.5364461229,0.3030381227721715
439,1.0942147125242605,0.16124975997178526,-0.42765147074763926,0.6204798424524651,104710.73562621302,0.32890361843356425
440,3.9072961813856075,0.3794974711808057,-0.2546300692661811,1.1528215810764924,245364.80906928037,0.325136183477743
441,0.36833726114979015,0.0654784805634605,-0.391599539880176,0.35878238992851735,68416.8630574895,0.337309414184606
442,2.4523604352954433,0.28479097102885764,-0.20009823882351555,1.00229487284499,172618.02176477216,0.2932359746479135
443,1.5084867789411276,0.2044254338266025,-0.3262476465728965,0.7275166293669272,125424.33894705639,0.3311835296276206
444,3.063195480643097,0.3278278869026927,-0.30516658909718675,1.0058540942222218,203159.77403215485,0.33995538843031065
445,1.7902440948392218,0.23063675729429844,-0.2763910576892541,0.7929794190176552,139512.2047419611,0.332176758619007
446,7.727627246300905,0.54986407381341,-0.29632764805860706,1.4195528281073946,436381.36231504526,0.3524843181098285
447,4.531546043916343,0.4133138808563579,-0.24857412537547965,1.24496993614389,276577.3021958172,0.31918746149251176
448,4.292182780574978,0.4007257508700235,-0.3592874213191118,1.1445081269610817,264609.1390287489,0.3470573516479757
449,2.1705938140561605,0.26285730355470593,-0.2907908285749745,0.91757069298312,158529.69070280803,0.3053477372753114
450,4.7206112414592925,0.4229531613797588,-0.21530740829596373,1.2856043190440656,286030.5620729646,0.31254611926264547
451,4.503120960198009,0.41184201456892944,-0.2878161218610592,1.1815993984343416,275156.04800990043,0.34115033341277445
452,2.3984994094038607,0.28071160125732253,-0.4007618233754449,0.8871291248804027,169924.97047019305,0.34704768224863347
453,1.8703592070158992,0.23770264797208762,-0.3460734265590321,0.8022942983320626,143517.96035079495,0.33647021165625346
454,2.582726917563247,0.29445860063688567,-0.27334055331225926,0.9959809319592781,179136.34587816233,0.3065811263618831
455,1.2989935754370472,0.18336847624943853,-0.3012476162936794,0.6960586774624797,114949.67877185236,0.31240885313835753
456,2.3345076855161047,0.2757973529521742,-0.3537118263433463,0.9194146929037423,166725.38427580523,0.3212325052176702
457,1.7783864511400993,0.2295772449888971,-0.31876511739696917,0.7988444884854805,138919.32255700495,0.32535283841047224
458,3.2999569132314557,0.34312469931460554,-0.34065844553027325,1.1097911823832076,214997.8456615728,0.3092443904341989
459,5.129668187707902,0.44296871228516865,-0.2915845718189221,1.2557173466272449,306483.4093853951,0.3375113613081228
460,2.5847894408242746,0.29460928080964965,-0.2709810966515249,0.9230368784336156,179239.47204121374,0.34449036374373365
461,16.005370117996026,0.7737098578534005,-0.25670936539357814,1.787095810251181,850268.5058998013,0.3565876491206646
462,32.16352128960934,1.0302491737825794,-0.20690257566688486,1.994572313053755,1658176.064480467,0.3947301573994885
463,1.9705193060321884,0.24631843949722487,-0.3302212876613934,0.817805686056704,148525.96530160942,0.3408894724006557
464,1.1015419216373563,0.16207033872449816,-0.3067509059451057,0.6194334559799584,105077.09608186781,0.33024931748248754
465,1.9483407066770306,0.24443083715344294,-0.3558029034754308,0.8433482053487658,147417.03533385153,0.32093207338946683
466,2.276809792878227,0.2713015132869945,-0.2440636231996606,0.9283039864495748,163840.48964391137,0.31046297743311785
467,0.4718569467222393,0.08131031639770914,-0.3333551682476072,0.4226120897940429,73592.84733611197,0.27381435982104985
468,3.6505863548114394,0.3645880380259541,-0.31809964129432977,1.1260544660382368,232529.31774057198,0.32261186982208057
469,5.342557949577348,0.45296693167191737,-0.3080152717198217,1.2329296638850042,317127.8974788674,0.3543649469029836
470,2.042727137575722,0.2523871008007441,-0.3675709129220891,0.8566161941941476,152136.35687878611,0.3243184070871391
471,1.034917883708303,0.1545234048889832,-0.3143791762715904,0.6398977272115659,101745.89418541515,0.2907835412936299
472,6.594926472924841,0.5068964835253624,-0.33562018430393464,1.3557172279733218,379746.32364624203,0.34724157048253135
473,5.3164789068602705,0.45175667110614137,-0.2107455672278869,1.3164464906659816,315823.9453430135,0.32321694116518973
474,6.094669890147176,0.4862731963770015,-0.20315828290237364,1.357430265523661,354733.4945073588,0.333233822187242
475,5.146513407929709,0.4437698434037902,-0.3116147384776105,1.288623300229426,307325.6703964855,0.3265667749956416
476,3.929291326534311,0.38074575378312847,-0.32473819353607436,1.160022481250184,246464.56632671555,0.32359340403082376
477,0.11747270635115159,0.02271772405746919,-0.553932670934812,0.23564064849731345,55873.63531755758,0.33209395618992543
478,4.125326383401151,0.39167935651413055,-0.2935846397720422,1.1856071005696118,256266.31917005754,0.32345386485524513
479,2.3420258567315515,0.27637859157106504,-0.32873922066873523,0.9196272430538249,167101.29283657757,0.32172271988751716
480,4.236911087340655,0.39775462970651065,-0.27546724825019503,1.1085757494562045,261845.55436703275,0.36131230056059593
481,4.275856882981283,0.3998507410999237,-0.2838704754137714,1.1197190749389125,263792.84414906416,0.35709862014804006
482,0.7627450501427131,0.121478973904527,-0.3917546413147162,0.5340780100047776,88137.25250713565,0.29744300656414013
483,0.5990838196244264,0.09959405556124601,-0.3081150556131398,0.45936096888305616,79954.19098122131,0.31690835413062235
484,2.986025404656123,0.3226883875164299,-0.25831329240753725,1.0364491493422294,199301.27023280616,0.3197326669702137
485,5.798478160459826,0.4735094636295012,-0.23089152410746097,1.326585217663429,339923.9080229913,0.33491555337568407
486,3.6955894063625605,0.36724844720702676,-0.24327961107403206,1.1259074958765056,234779.47031812803,0.3251716541360107
487,6.711331561535371,0.5115392345620331,-0.2594046502081126,1.4766540053831203,385566.57807676855,0.31347932559210895
488,8.100204414294625,0.5630231149517899,-0.28823923567046816,1.4595158611635626,455010.22071473126,0.3475211987264026
489,7.225110457039573,0.5313866122632698,-0.2629727374745033,1.3816613302382315,411255.52285197866,0.35425994034172653
490,9.538736646587129,0.6101120922194583,-0.25822169485442,1.4505813299474446,526936.8323293565,0.3781137163387155
491,1.6771632001994266,0.22038268283588391,-0.4715683753579417,0.7811847168343707,133858.16000997133,0.3217715266068049
492,3.2785273790159133,0.3417682220913463,-0.2653971061152092,1.017580083006788,213926.36895079567,0.34987443719668415
493,2.515504198663552,0.2895092525802556,-0.25352057432822234,1.0151371624799381,175775.2099331776,0.2928682090924725
494,8.837884138264883,0.5878577039607864,-0.245606500383131,1.3613163691628807,491894.20691324415,0.39834175729618787
495,3.242355387543002,0.33946620990647447,-0.2527815844184571,1.106482973624831,212117.7693771501,0.3069376477842088
496,7.455158278114517,0.5399540702433869,-0.24985833252338072,1.421651365980904,422757.9139057259,0.3465782000480032
497,2.156336274014764,0.26170671207016194,-0.3676517846263089,0.8572814786741936,157816.8137007382,0.33813453611861294
498,6.217587690927979,0.4914454884787527,-0.2752016860301242,1.298866649105242,360879.38454639894,0.35695773470473285
499,10.50147343016684,0.6388319107292233,-0.34117225834341725,1.6374607638727172,575073.671508342,0.33666229574743656
500,1.4159698507469645,0.19530622667943165,-0.26612592108400623,0.711225661127764,120798.49253734823,0.32657888407495467
